Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
12.1161	0	0	152	LastDelay	0.000716144	716.144	1	1
12.1161	0	0	152	FullDelay	6.96576	6.96576e+06	5	1
12.218	0	0	267	LastDelay	0.000761144	761.144	1	1
12.218	0	0	267	FullDelay	5.64568	5.64568e+06	4	1
12.2378	0	0	287	LastDelay	0.000743144	743.144	1	1
12.2378	0	0	287	FullDelay	5.57236	5.57236e+06	4	1
12.2696	0	0	271	LastDelay	0.000761144	761.144	1	1
12.2696	0	0	271	FullDelay	5.67338	5.67338e+06	4	1
12.2981	0	0	341	LastDelay	0.000707144	707.144	1	1
12.2981	0	0	341	FullDelay	5.28057	5.28057e+06	4	1
12.3304	0	0	279	LastDelay	0.000752144	752.144	1	1
12.3304	0	0	279	FullDelay	5.68069	5.68069e+06	4	1
12.378	0	0	317	LastDelay	0.000725144	725.144	1	1
12.378	0	0	317	FullDelay	5.43685	5.43685e+06	4	1
12.3983	0	0	325	LastDelay	0.000707144	707.144	1	1
12.3983	0	0	325	FullDelay	5.44131	5.44131e+06	4	1
12.4496	0	0	320	LastDelay	0.000761144	761.144	1	1
12.4496	0	0	320	FullDelay	5.50262	5.50262e+06	4	1
12.4579	0	0	330	LastDelay	0.000743144	743.144	1	1
12.4579	0	0	330	FullDelay	5.47929	5.47929e+06	4	1
12.4899	0	0	31	LastDelay	0.000743144	743.144	1	1
12.4899	0	0	31	FullDelay	10.0219	1.00219e+07	7	1
12.4937	0	0	32	LastDelay	0.000734144	734.144	1	1
12.4937	0	0	32	FullDelay	10.0218	1.00218e+07	7	1
12.5098	0	0	76	LastDelay	0.000707144	707.144	1	1
12.5098	0	0	76	FullDelay	8.77117	8.77117e+06	6	1
12.57	0	0	61	LastDelay	0.000743144	743.144	1	1
12.57	0	0	61	FullDelay	8.90549	8.90549e+06	6	1
12.6121	0	0	28	LastDelay	0.000716144	716.144	1	1
12.6121	0	0	28	FullDelay	10.1562	1.01562e+07	7	1
12.6283	0	0	166	LastDelay	0.000716144	716.144	1	1
12.6283	0	0	166	FullDelay	7.38345	7.38345e+06	5	1
12.6363	0	0	80	LastDelay	0.000743144	743.144	1	1
12.6363	0	0	80	FullDelay	8.8896	8.8896e+06	6	1
12.6383	0	0	126	LastDelay	0.000761144	761.144	1	1
12.6383	0	0	126	FullDelay	7.57614	7.57614e+06	5	1
12.6928	0	0	131	LastDelay	0.000734144	734.144	1	1
12.6928	0	0	131	FullDelay	7.60087	7.60087e+06	5	1
12.7068	0	0	361	LastDelay	0.000743144	743.144	1	1
12.7068	0	0	361	FullDelay	5.49066	5.49066e+06	4	1
12.7227	0	0	184	LastDelay	0.000743144	743.144	1	1
12.7227	0	0	184	FullDelay	6.60015	6.60015e+06	5	1
12.7326	0	0	352	LastDelay	0.000752144	752.144	1	1
12.7326	0	0	352	FullDelay	5.55704	5.55704e+06	4	1
12.7367	0	0	353	LastDelay	0.000752144	752.144	1	1
12.7367	0	0	353	FullDelay	5.55684	5.55684e+06	4	1
12.7408	0	0	354	LastDelay	0.000734144	734.144	1	1
12.7408	0	0	354	FullDelay	5.55678	5.55678e+06	4	1
12.9253	0	0	203	LastDelay	0.000752144	752.144	1	1
12.9253	0	0	203	FullDelay	6.73098	6.73098e+06	5	1
13.0899	0	0	368	LastDelay	0.000716144	716.144	1	1
13.0899	0	0	368	FullDelay	5.66074	5.66074e+06	4	1
13.0939	0	0	369	LastDelay	0.000752144	752.144	1	1
13.0939	0	0	369	FullDelay	5.66072	5.66072e+06	4	1
13.1019	0	0	371	LastDelay	0.000761144	761.144	1	1
13.1019	0	0	371	FullDelay	5.66096	5.66096e+06	4	1
13.1058	0	0	372	LastDelay	0.000743144	743.144	1	1
13.1058	0	0	372	FullDelay	5.66097	5.66097e+06	4	1
13.1341	0	0	207	LastDelay	0.000743144	743.144	1	1
13.1341	0	0	207	FullDelay	6.9282	6.9282e+06	5	1
13.1786	0	0	175	LastDelay	0.000689144	689.144	1	1
13.1786	0	0	175	FullDelay	7.07421	7.07421e+06	5	1
13.1827	0	0	206	LastDelay	0.000734144	734.144	1	1
13.1827	0	0	206	FullDelay	6.98085	6.98085e+06	5	1
13.2115	0	0	246	LastDelay	0.000761144	761.144	1	1
13.2115	0	0	246	FullDelay	6.87378	6.87378e+06	5	1
13.3241	0	0	215	LastDelay	0.000752144	752.144	1	1
13.3241	0	0	215	FullDelay	7.08451	7.08451e+06	5	1
13.3603	0	0	209	LastDelay	0.000752144	752.144	1	1
13.3603	0	0	209	FullDelay	7.14485	7.14485e+06	5	1
13.8108	0	0	40	LastDelay	0.000689144	689.144	1	1
13.8108	0	0	40	FullDelay	10.4843	1.04843e+07	7	1
13.9495	0	0	250	LastDelay	0.000734144	734.144	1	1
13.9495	0	0	250	FullDelay	7.50368	7.50368e+06	5	1
14.0092	0	0	104	LastDelay	0.000734144	734.144	1	1
14.0092	0	0	104	FullDelay	9.27165	9.27165e+06	6	1
14.0475	0	0	146	LastDelay	0.000743144	743.144	1	1
14.0475	0	0	146	FullDelay	8.90931	8.90931e+06	6	1
14.0638	0	0	108	LastDelay	0.000752144	752.144	1	1
14.0638	0	0	108	FullDelay	9.31014	9.31014e+06	6	1
14.0678	0	0	109	LastDelay	0.000725144	725.144	1	1
14.0678	0	0	109	FullDelay	9.31017	9.31017e+06	6	1
14.1037	0	0	142	LastDelay	0.000752144	752.144	1	1
14.1037	0	0	142	FullDelay	8.97329	8.97329e+06	6	1
14.1595	0	0	328	LastDelay	0.000743144	743.144	1	1
14.1595	0	0	328	FullDelay	7.19661	7.19661e+06	5	1
14.2069	0	0	113	LastDelay	0.000725144	725.144	1	1
14.2069	0	0	113	FullDelay	9.23136	9.23136e+06	6	1
14.2231	0	0	346	LastDelay	0.000734144	734.144	1	1
14.2231	0	0	346	FullDelay	7.19568	7.19568e+06	5	1
14.2271	0	0	347	LastDelay	0.000698144	698.144	1	1
14.2271	0	0	347	FullDelay	7.19782	7.19782e+06	5	1
14.2413	0	0	349	LastDelay	0.000698144	698.144	1	1
14.2413	0	0	349	FullDelay	7.20803	7.20803e+06	5	1
14.3268	0	0	283	LastDelay	0.000743144	743.144	1	1
14.3268	0	0	283	FullDelay	7.66928	7.66928e+06	5	1
14.3547	0	0	334	LastDelay	0.000752144	752.144	1	1
14.3547	0	0	334	FullDelay	7.36087	7.36087e+06	5	1
14.3847	0	0	323	LastDelay	0.000752144	752.144	1	1
14.3847	0	0	323	FullDelay	7.43183	7.43183e+06	5	1
14.3931	0	0	140	LastDelay	0.000734144	734.144	1	1
14.3931	0	0	140	FullDelay	9.26653	9.26653e+06	6	1
14.4092	0	0	172	LastDelay	0.000752144	752.144	1	1
14.4092	0	0	172	FullDelay	9.14072	9.14072e+06	6	1
14.4252	0	0	307	LastDelay	0.000743144	743.144	1	1
14.4252	0	0	307	FullDelay	7.57192	7.57192e+06	5	1
14.4852	0	0	335	LastDelay	0.000707144	707.144	1	1
14.4852	0	0	335	FullDelay	7.48753	7.48753e+06	5	1
14.4956	0	0	289	LastDelay	0.000752144	752.144	1	1
14.4956	0	0	289	FullDelay	7.82423	7.82423e+06	5	1
14.5161	0	0	293	LastDelay	0.000734144	734.144	1	1
14.5161	0	0	293	FullDelay	7.83427	7.83427e+06	5	1
14.5412	0	0	295	LastDelay	0.000707144	707.144	1	1
14.5412	0	0	295	FullDelay	7.8553	7.8553e+06	5	1
14.5451	0	0	299	LastDelay	0.000725144	725.144	1	1
14.5451	0	0	299	FullDelay	7.73785	7.73785e+06	5	1
14.6011	0	0	364	LastDelay	0.000725144	725.144	1	1
14.6011	0	0	364	FullDelay	7.19384	7.19384e+06	5	1
14.605	0	0	300	LastDelay	0.000734144	734.144	1	1
14.605	0	0	300	FullDelay	7.76567	7.76567e+06	5	1
14.7007	0	0	358	LastDelay	0.000743144	743.144	1	1
14.7007	0	0	358	FullDelay	7.49638	7.49638e+06	5	1
14.7127	0	0	363	LastDelay	0.000761144	761.144	1	1
14.7127	0	0	363	FullDelay	7.3074	7.3074e+06	5	1
14.7286	0	0	185	LastDelay	0.000716144	716.144	1	1
14.7286	0	0	185	FullDelay	8.60409	8.60409e+06	6	1
14.8891	0	0	181	LastDelay	0.000752144	752.144	1	1
14.8891	0	0	181	FullDelay	8.7726	8.7726e+06	6	1
14.9217	0	0	201	LastDelay	0.000734144	734.144	1	1
14.9217	0	0	201	FullDelay	8.73542	8.73542e+06	6	1
14.9356	0	0	385	LastDelay	0.000752144	752.144	1	1
14.9356	0	0	385	FullDelay	7.35171	7.35171e+06	5	1
14.9831	0	0	88	LastDelay	0.000734144	734.144	1	1
14.9831	0	0	88	FullDelay	10.3122	1.03122e+07	7	1
15.0049	0	0	199	LastDelay	0.000761144	761.144	1	1
15.0049	0	0	199	FullDelay	8.82635	8.82635e+06	6	1
15.0289	0	0	379	LastDelay	0.000752144	752.144	1	1
15.0289	0	0	379	FullDelay	7.45887	7.45887e+06	5	1
15.319	0	0	2	LastDelay	0.000743144	743.144	1	1
15.319	0	0	2	FullDelay	13.8118	1.38118e+07	14	1
15.3549	0	0	15	LastDelay	0.000698144	698.144	1	1
15.3549	0	0	15	FullDelay	13.7733	1.37733e+07	10	1
15.5847	0	0	10	LastDelay	0.000761144	761.144	1	1
15.5847	0	0	10	FullDelay	14.0131	1.40131e+07	10	1
15.6328	0	0	161	LastDelay	0.000752144	752.144	1	1
15.6328	0	0	161	FullDelay	10.4323	1.04323e+07	7	1
15.6647	0	0	236	LastDelay	0.000734144	734.144	1	1
15.6647	0	0	236	FullDelay	9.3474	9.3474e+06	6	1
15.8686	0	0	263	LastDelay	0.000743144	743.144	1	1
15.8686	0	0	263	FullDelay	9.38863	9.38863e+06	6	1
15.8928	0	0	44	LastDelay	0.000743144	743.144	1	1
15.8928	0	0	44	FullDelay	12.5503	1.25503e+07	8	1
15.9525	0	0	251	LastDelay	0.000734144	734.144	1	1
15.9525	0	0	251	FullDelay	9.50464	9.50464e+06	6	1
16.2396	0	0	288	LastDelay	0.000752144	752.144	1	1
16.2396	0	0	288	FullDelay	9.57204	9.57204e+06	6	1
16.4063	0	0	312	LastDelay	0.000725144	725.144	1	1
16.4063	0	0	312	FullDelay	9.54294	9.54294e+06	6	1
16.4347	0	0	52	LastDelay	0.000761144	761.144	1	1
16.4347	0	0	52	FullDelay	12.8335	1.28335e+07	8	1
16.4584	0	0	331	LastDelay	0.000743144	743.144	1	1
16.4584	0	0	331	FullDelay	9.47594	9.47594e+06	6	1
16.6972	0	0	336	LastDelay	0.000707144	707.144	1	1
16.6972	0	0	336	FullDelay	9.69542	9.69542e+06	6	1
17.1122	0	0	374	LastDelay	0.000734144	734.144	1	1
17.1122	0	0	374	FullDelay	9.65906	9.65906e+06	6	1
17.217	0	0	208	LastDelay	0.000752144	752.144	1	1
17.217	0	0	208	FullDelay	11.0073	1.10073e+07	7	1
17.221	0	0	375	LastDelay	0.000689144	689.144	1	1
17.221	0	0	375	FullDelay	9.66446	9.66446e+06	6	1
17.6724	0	0	238	LastDelay	0.000743144	743.144	1	1
17.6724	0	0	238	FullDelay	11.3512	1.13512e+07	7	1
17.7124	0	0	43	LastDelay	0.000752144	752.144	1	1
17.7124	0	0	43	FullDelay	14.3738	1.43738e+07	9	1
17.9932	0	0	264	LastDelay	0.000725144	725.144	1	1
17.9932	0	0	264	FullDelay	11.5053	1.15053e+07	7	1
18.0374	0	0	106	LastDelay	0.000698144	698.144	1	1
18.0374	0	0	106	FullDelay	13.2918	1.32918e+07	8	1
18.127	0	0	276	LastDelay	0.000752144	752.144	1	1
18.127	0	0	276	FullDelay	11.5111	1.15111e+07	7	1
18.155	0	0	274	LastDelay	0.000752144	752.144	1	1
18.155	0	0	274	FullDelay	11.5469	1.15469e+07	7	1
18.2028	0	0	150	LastDelay	0.000752144	752.144	1	1
18.2028	0	0	150	FullDelay	13.0565	1.30565e+07	8	1
18.2709	0	0	324	LastDelay	0.000761144	761.144	1	1
18.2709	0	0	324	FullDelay	11.316	1.1316e+07	7	1
18.3084	0	0	54	LastDelay	0.000743144	743.144	1	1
18.3084	0	0	54	FullDelay	14.7032	1.47032e+07	9	1
18.4284	0	0	308	LastDelay	0.000761144	761.144	1	1
18.4284	0	0	308	FullDelay	11.573	1.1573e+07	7	1
18.4501	0	0	122	LastDelay	0.000734144	734.144	1	1
18.4501	0	0	122	FullDelay	13.3978	1.33978e+07	8	1
18.538	0	0	170	LastDelay	0.000734144	734.144	1	1
18.538	0	0	170	FullDelay	13.2775	1.32775e+07	8	1
18.5462	0	0	304	LastDelay	0.000761144	761.144	1	1
18.5462	0	0	304	FullDelay	11.6988	1.16988e+07	7	1
18.6195	0	0	78	LastDelay	0.000698144	698.144	1	1
18.6195	0	0	78	FullDelay	14.8768	1.48768e+07	9	1
19.0746	0	0	223	LastDelay	0.000725144	725.144	1	1
19.0746	0	0	223	FullDelay	12.8051	1.28051e+07	8	1
19.1681	0	0	14	LastDelay	0.000743144	743.144	1	1
19.1681	0	0	14	FullDelay	17.5884	1.75884e+07	12	1
19.172	0	0	174	LastDelay	0.000761144	761.144	1	1
19.172	0	0	174	FullDelay	13.0697	1.30697e+07	8	1
19.7157	0	0	254	LastDelay	0.000752144	752.144	1	1
19.7157	0	0	254	FullDelay	13.2618	1.32618e+07	8	1
20.1053	0	0	143	LastDelay	0.000725144	725.144	1	1
20.1053	0	0	143	FullDelay	14.973	1.4973e+07	9	1
20.2939	0	0	340	LastDelay	0.000761144	761.144	1	1
20.2939	0	0	340	FullDelay	13.2784	1.32784e+07	8	1
20.9288	0	0	384	LastDelay	0.000752144	752.144	1	1
20.9288	0	0	384	FullDelay	13.3469	1.33469e+07	8	1
20.9671	0	0	370	LastDelay	0.000725144	725.144	1	1
20.9671	0	0	370	FullDelay	13.53	1.353e+07	8	1
21.1999	0	0	242	LastDelay	0.000761144	761.144	1	1
21.1999	0	0	242	FullDelay	14.8703	1.48703e+07	9	1
21.4605	0	0	231	LastDelay	0.000707144	707.144	1	1
21.4605	0	0	231	FullDelay	15.1531	1.51531e+07	9	1
21.4966	0	0	156	LastDelay	0.000698144	698.144	1	1
21.4966	0	0	156	FullDelay	16.3162	1.63162e+07	10	1
21.5307	0	0	259	LastDelay	0.000752144	752.144	1	1
21.5307	0	0	259	FullDelay	15.067	1.5067e+07	9	1
21.5391	0	0	260	LastDelay	0.000707144	707.144	1	1
21.5391	0	0	260	FullDelay	15.0733	1.50733e+07	9	1
21.9363	0	0	249	LastDelay	0.000761144	761.144	1	1
21.9363	0	0	249	FullDelay	15.4924	1.54924e+07	9	1
21.9993	0	0	266	LastDelay	0.000761144	761.144	1	1
21.9993	0	0	266	FullDelay	15.5035	1.55035e+07	9	1
22.207	0	0	114	LastDelay	0.000752144	752.144	1	1
22.207	0	0	114	FullDelay	17.2294	1.72294e+07	10	1
22.3044	0	0	318	LastDelay	0.000761144	761.144	1	1
22.3044	0	0	318	FullDelay	15.3612	1.53612e+07	9	1
22.4122	0	0	313	LastDelay	0.000761144	761.144	1	1
22.4122	0	0	313	FullDelay	15.5468	1.55468e+07	9	1
22.4363	0	0	69	LastDelay	0.000743144	743.144	1	1
22.4363	0	0	69	FullDelay	18.7116	1.87116e+07	11	1
22.52	0	0	294	LastDelay	0.000698144	698.144	1	1
22.52	0	0	294	FullDelay	15.8362	1.58362e+07	9	1
22.5862	0	0	82	LastDelay	0.000716144	716.144	1	1
22.5862	0	0	82	FullDelay	18.8356	1.88356e+07	11	1
22.6906	0	0	67	LastDelay	0.000761144	761.144	1	1
22.6906	0	0	67	FullDelay	18.97	1.897e+07	11	1
23.2884	0	0	98	LastDelay	0.000761144	761.144	1	1
23.2884	0	0	98	FullDelay	18.5975	1.85975e+07	11	1
23.5162	0	0	93	LastDelay	0.000734144	734.144	1	1
23.5162	0	0	93	FullDelay	18.8354	1.88354e+07	11	1
23.5245	0	0	258	LastDelay	0.000761144	761.144	1	1
23.5245	0	0	258	FullDelay	17.0627	1.70627e+07	10	1
24.218	0	0	345	LastDelay	0.000761144	761.144	1	1
24.218	0	0	345	FullDelay	17.1926	1.71926e+07	10	1
24.2602	0	0	117	LastDelay	0.000734144	734.144	1	1
24.2602	0	0	117	FullDelay	19.2766	1.92766e+07	11	1
24.3156	0	0	281	LastDelay	0.000752144	752.144	1	1
24.3156	0	0	281	FullDelay	17.662	1.7662e+07	10	1
24.4163	0	0	326	LastDelay	0.000752144	752.144	1	1
24.4163	0	0	326	FullDelay	17.4573	1.74573e+07	10	1
24.4989	0	0	291	LastDelay	0.000761144	761.144	1	1
24.4989	0	0	291	FullDelay	17.8212	1.78212e+07	10	1
24.6271	0	0	127	LastDelay	0.000734144	734.144	1	1
24.6271	0	0	127	FullDelay	19.5609	1.95609e+07	11	1
24.6409	0	0	73	LastDelay	0.000761144	761.144	1	1
24.6409	0	0	73	FullDelay	20.9081	2.09081e+07	12	1
24.9489	0	0	387	LastDelay	0.000734144	734.144	1	1
24.9489	0	0	387	FullDelay	17.3611	1.73611e+07	10	1
25.0666	0	0	222	LastDelay	0.000761144	761.144	1	1
25.0666	0	0	222	FullDelay	18.7991	1.87991e+07	11	1
25.5806	0	0	158	LastDelay	0.000734144	734.144	1	1
25.5806	0	0	158	FullDelay	20.3919	2.03919e+07	12	1
26.0001	0	0	103	LastDelay	0.000752144	752.144	1	1
26.0001	0	0	103	FullDelay	21.2665	2.12665e+07	12	1
26.0946	0	0	269	LastDelay	0.000761144	761.144	1	1
26.0946	0	0	269	FullDelay	19.5146	1.95146e+07	11	1
26.2972	0	0	342	LastDelay	0.000734144	734.144	1	1
26.2972	0	0	342	FullDelay	19.2775	1.92775e+07	11	1
26.5135	0	0	292	LastDelay	0.000743144	743.144	1	1
26.5135	0	0	292	FullDelay	19.8337	1.98337e+07	11	1
26.8911	0	0	182	LastDelay	0.000716144	716.144	1	1
26.8911	0	0	182	FullDelay	20.7727	2.07727e+07	12	1
27.0572	0	0	381	LastDelay	0.000761144	761.144	1	1
27.0572	0	0	381	FullDelay	19.4813	1.94813e+07	11	1
27.2019	0	0	245	LastDelay	0.000743144	743.144	1	1
27.2019	0	0	245	FullDelay	20.8662	2.08662e+07	12	1
28.0723	0	0	149	LastDelay	0.000752144	752.144	1	1
28.0723	0	0	149	FullDelay	22.928	2.2928e+07	13	1
28.3834	0	0	366	LastDelay	0.000716144	716.144	1	1
28.3834	0	0	366	FullDelay	20.9723	2.09723e+07	12	1
28.4939	0	0	290	LastDelay	0.000725144	725.144	1	1
28.4939	0	0	290	FullDelay	21.8183	2.18183e+07	12	1
28.6033	0	0	138	LastDelay	0.000743144	743.144	1	1
28.6033	0	0	138	FullDelay	23.4808	2.34808e+07	13	1
29.5041	0	0	225	LastDelay	0.000734144	734.144	1	1
29.5041	0	0	225	FullDelay	23.2267	2.32267e+07	13	1
29.8464	0	0	46	LastDelay	0.000725144	725.144	1	1
29.8464	0	0	46	FullDelay	26.4959	2.64959e+07	15	1
30.2235	0	0	286	LastDelay	0.000716144	716.144	1	1
30.2235	0	0	286	FullDelay	23.56	2.356e+07	13	1
30.5227	0	0	71	LastDelay	0.000725144	725.144	1	1
30.5227	0	0	71	FullDelay	26.7938	2.67938e+07	15	1
30.6846	0	0	321	LastDelay	0.000725144	725.144	1	1
30.6846	0	0	321	FullDelay	23.7356	2.37356e+07	13	1
32.4679	0	0	333	LastDelay	0.000743144	743.144	1	1
32.4679	0	0	333	FullDelay	25.4778	2.54778e+07	14	1
32.5245	0	0	134	LastDelay	0.000698144	698.144	1	1
32.5245	0	0	134	FullDelay	27.4099	2.74099e+07	15	1
34.7066	0	0	86	LastDelay	0.000743144	743.144	1	1
34.7066	0	0	86	FullDelay	30.0396	3.00396e+07	17	1
36.5945	0	0	27	LastDelay	0.000707144	707.144	1	1
36.5945	0	0	27	FullDelay	34.1449	3.41449e+07	19	1
36.6003	0	0	124	LastDelay	0.000725144	725.144	1	1
36.6003	0	0	124	FullDelay	31.5442	3.15442e+07	17	1
36.6561	0	0	128	LastDelay	0.000689144	689.144	1	1
36.6561	0	0	128	FullDelay	31.5801	3.15801e+07	17	1
37.627	0	0	227	LastDelay	0.000752144	752.144	1	1
37.627	0	0	227	FullDelay	31.3316	3.13316e+07	17	1
37.7737	0	0	39	LastDelay	0.000752144	752.144	1	1
37.7737	0	0	39	FullDelay	34.4513	3.44513e+07	19	1
38.4334	0	0	319	LastDelay	0.000743144	743.144	1	1
38.4334	0	0	319	FullDelay	31.4883	3.14883e+07	17	1
39.648	0	0	235	LastDelay	0.000689144	689.144	1	1
39.648	0	0	235	FullDelay	33.3326	3.33326e+07	18	1
40.3005	0	0	55	LastDelay	0.000752144	752.144	1	1
40.3005	0	0	55	FullDelay	36.6934	3.66934e+07	20	1
41.5826	0	0	232	LastDelay	0.000725144	725.144	1	1
41.5826	0	0	232	FullDelay	35.2732	3.52732e+07	19	1
44.5545	0	0	360	LastDelay	0.000761144	761.144	1	1
44.5545	0	0	360	FullDelay	37.3421	3.73421e+07	20	1
46.4993	0	0	133	LastDelay	0.000752144	752.144	1	1
46.4993	0	0	133	FullDelay	41.3869	4.13869e+07	22	1
47.2068	0	0	376	LastDelay	0.000725144	725.144	1	1
47.2068	0	0	376	FullDelay	39.6464	3.96464e+07	21	1
48.24	0	0	116	LastDelay	0.000743144	743.144	1	1
48.24	0	0	116	FullDelay	43.2582	4.32582e+07	23	1
48.4934	0	0	79	LastDelay	0.000752144	752.144	1	1
48.4934	0	0	79	FullDelay	44.7487	4.47487e+07	24	1
50.667	0	0	130	LastDelay	0.000752144	752.144	1	1
50.667	0	0	130	FullDelay	45.583	4.5583e+07	24	1
52.53	0	0	309	LastDelay	0.000698144	698.144	1	1
52.53	0	0	309	FullDelay	45.6727	4.56727e+07	24	1
52.7234	0	0	355	LastDelay	0.000752144	752.144	1	1
52.7234	0	0	355	FullDelay	45.5352	4.55352e+07	24	1
52.7349	0	0	356	LastDelay	0.000734144	734.144	1	1
52.7349	0	0	356	FullDelay	45.5385	4.55385e+07	24	1
59.5333	0	0	160	LastDelay	0.000734144	734.144	1	1
59.5333	0	0	160	FullDelay	54.3367	5.43367e+07	29	1
72.5154	0	0	169	LastDelay	0.000734144	734.144	1	1
72.5154	0	0	169	FullDelay	67.259	6.7259e+07	35	1
